2020-12-02 11:37:34 |INFO  |main |StartupInfoLogger.java:55 |com.woniu.mymall.MymallApplicationTests |Starting MymallApplicationTests using Java 1.8.0_45 on DESKTOP-MPPORRH with PID 6724 (started by xiakai in D:\ideaprojects\springboot_k15\mymall)
2020-12-02 19:03:05 |INFO  |restartedMain |DocumentationPluginsBootstrapper.java:160 |springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper |Context refreshed
2020-12-02 19:03:05 |INFO  |restartedMain |DocumentationPluginsBootstrapper.java:163 |springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper |Found 1 custom documentation plugin(s)
2020-12-02 19:03:05 |INFO  |restartedMain |ApiListingReferenceScanner.java:41 |springfox.documentation.spring.web.scanners.ApiListingReferenceScanner |Scanning for api listing references
2020-12-02 19:03:06 |INFO  |restartedMain |StartupInfoLogger.java:61 |com.woniu.springboot.portals.SpringbootK15PortalsApplication |Started SpringbootK15PortalsApplication in 6.134 seconds (JVM running for 7.84)
2020-12-02 19:04:24 |INFO  |http-nio-80-exec-2 |DirectJDKLog.java:173 |org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] |Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-12-02 19:04:24 |INFO  |http-nio-80-exec-2 |FrameworkServlet.java:525 |org.springframework.web.servlet.DispatcherServlet |Initializing Servlet 'dispatcherServlet'
2020-12-02 19:04:24 |INFO  |http-nio-80-exec-2 |FrameworkServlet.java:547 |org.springframework.web.servlet.DispatcherServlet |Completed initialization in 2 ms
2020-12-02 19:04:24 |INFO  |http-nio-80-exec-2 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
2020-12-02 19:04:24 |INFO  |http-nio-80-exec-2 |JwtInterceptor.java:27 |com.woniu.springboot.portals.interceptor.JwtInterceptor |token:null
2020-12-02 19:04:24 |INFO  |http-nio-80-exec-2 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
2020-12-02 19:04:24 |INFO  |http-nio-80-exec-2 |JwtInterceptor.java:27 |com.woniu.springboot.portals.interceptor.JwtInterceptor |token:null
2020-12-02 19:04:53 |INFO  |http-nio-80-exec-3 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
2020-12-02 19:04:53 |INFO  |http-nio-80-exec-3 |JwtInterceptor.java:27 |com.woniu.springboot.portals.interceptor.JwtInterceptor |token:null
2020-12-02 19:04:53 |INFO  |http-nio-80-exec-1 |DruidDataSource.java:983 |com.alibaba.druid.pool.DruidDataSource |{dataSource-1} inited
2020-12-02 19:05:35 |INFO  |http-nio-80-exec-2 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
2020-12-02 19:05:35 |INFO  |http-nio-80-exec-2 |JwtInterceptor.java:27 |com.woniu.springboot.portals.interceptor.JwtInterceptor |token:null
2020-12-02 19:05:35 |INFO  |http-nio-80-exec-2 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
2020-12-02 19:05:35 |INFO  |http-nio-80-exec-2 |JwtInterceptor.java:27 |com.woniu.springboot.portals.interceptor.JwtInterceptor |token:null
2020-12-02 19:05:41 |INFO  |http-nio-80-exec-3 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
2020-12-02 19:05:41 |INFO  |http-nio-80-exec-3 |JwtInterceptor.java:27 |com.woniu.springboot.portals.interceptor.JwtInterceptor |token:null
2020-12-02 19:05:41 |INFO  |http-nio-80-exec-3 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
2020-12-02 19:05:41 |INFO  |http-nio-80-exec-3 |JwtInterceptor.java:27 |com.woniu.springboot.portals.interceptor.JwtInterceptor |token:null
2020-12-02 19:05:48 |INFO  |http-nio-80-exec-1 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
2020-12-02 19:05:48 |INFO  |http-nio-80-exec-1 |JwtInterceptor.java:27 |com.woniu.springboot.portals.interceptor.JwtInterceptor |token:null
2020-12-02 19:05:48 |INFO  |http-nio-80-exec-1 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
2020-12-02 19:05:48 |INFO  |http-nio-80-exec-1 |JwtInterceptor.java:27 |com.woniu.springboot.portals.interceptor.JwtInterceptor |token:null
2020-12-02 19:06:48 |INFO  |http-nio-80-exec-9 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
2020-12-02 19:06:48 |INFO  |http-nio-80-exec-9 |JwtInterceptor.java:27 |com.woniu.springboot.portals.interceptor.JwtInterceptor |token:null
2020-12-02 19:07:30 |INFO  |http-nio-80-exec-3 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
2020-12-02 19:07:30 |INFO  |http-nio-80-exec-3 |JwtInterceptor.java:27 |com.woniu.springboot.portals.interceptor.JwtInterceptor |token:null
2020-12-02 19:07:30 |INFO  |http-nio-80-exec-3 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
2020-12-02 19:07:30 |INFO  |http-nio-80-exec-3 |JwtInterceptor.java:27 |com.woniu.springboot.portals.interceptor.JwtInterceptor |token:null
2020-12-02 19:08:25 |INFO  |http-nio-80-exec-10 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
2020-12-02 19:08:25 |INFO  |http-nio-80-exec-10 |JwtInterceptor.java:27 |com.woniu.springboot.portals.interceptor.JwtInterceptor |token:null
2020-12-02 19:08:25 |INFO  |http-nio-80-exec-10 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
2020-12-02 19:08:25 |INFO  |http-nio-80-exec-10 |JwtInterceptor.java:27 |com.woniu.springboot.portals.interceptor.JwtInterceptor |token:null
2020-12-02 19:10:47 |INFO  |http-nio-80-exec-3 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
2020-12-02 19:10:47 |INFO  |http-nio-80-exec-3 |JwtInterceptor.java:27 |com.woniu.springboot.portals.interceptor.JwtInterceptor |token:null
2020-12-02 19:10:51 |INFO  |http-nio-80-exec-1 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
2020-12-02 19:10:51 |INFO  |http-nio-80-exec-1 |JwtInterceptor.java:27 |com.woniu.springboot.portals.interceptor.JwtInterceptor |token:null
2020-12-02 19:10:56 |INFO  |http-nio-80-exec-7 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
2020-12-02 19:10:56 |INFO  |http-nio-80-exec-7 |JwtInterceptor.java:27 |com.woniu.springboot.portals.interceptor.JwtInterceptor |token:null
2020-12-02 19:11:03 |INFO  |http-nio-80-exec-2 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
2020-12-02 19:11:03 |INFO  |http-nio-80-exec-2 |JwtInterceptor.java:27 |com.woniu.springboot.portals.interceptor.JwtInterceptor |token:null
2020-12-02 19:11:04 |INFO  |http-nio-80-exec-5 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
2020-12-02 19:11:04 |INFO  |http-nio-80-exec-5 |JwtInterceptor.java:27 |com.woniu.springboot.portals.interceptor.JwtInterceptor |token:null
2020-12-02 19:12:35 |INFO  |http-nio-80-exec-1 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
2020-12-02 19:12:35 |INFO  |http-nio-80-exec-1 |JwtInterceptor.java:27 |com.woniu.springboot.portals.interceptor.JwtInterceptor |token:null
2020-12-02 19:12:40 |INFO  |http-nio-80-exec-8 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
2020-12-02 19:12:40 |INFO  |http-nio-80-exec-8 |JwtInterceptor.java:27 |com.woniu.springboot.portals.interceptor.JwtInterceptor |token:null
2020-12-02 19:32:34 |INFO  |restartedMain |StartupInfoLogger.java:55 |com.woniu.springboot.portals.SpringbootK15PortalsApplication |Starting SpringbootK15PortalsApplication using Java 1.8.0_45 on DESKTOP-MPPORRH with PID 5264 (D:\ideaprojects\springboot_k15\springboot_k15_portals\target\classes started by xiakai in D:\ideaprojects\springboot_k15)
2020-12-02 19:32:34 |INFO  |restartedMain |SpringApplication.java:664 |com.woniu.springboot.portals.SpringbootK15PortalsApplication |The following profiles are active: dev
2020-12-02 19:32:34 |INFO  |restartedMain |DeferredLog.java:255 |org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor |Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2020-12-02 19:32:34 |INFO  |restartedMain |DeferredLog.java:255 |org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor |For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2020-12-02 19:32:37 |INFO  |restartedMain |TomcatWebServer.java:108 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat initialized with port(s): 80 (http)
2020-12-02 19:32:37 |INFO  |restartedMain |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Initializing ProtocolHandler ["http-nio-80"]
2020-12-02 19:32:37 |INFO  |restartedMain |DirectJDKLog.java:173 |org.apache.catalina.core.StandardService |Starting service [Tomcat]
2020-12-02 19:32:37 |INFO  |restartedMain |DirectJDKLog.java:173 |org.apache.catalina.core.StandardEngine |Starting Servlet engine: [Apache Tomcat/9.0.39]
2020-12-02 19:32:37 |INFO  |restartedMain |DirectJDKLog.java:173 |org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] |Initializing Spring embedded WebApplicationContext
2020-12-02 19:32:37 |INFO  |restartedMain |ServletWebServerApplicationContext.java:289 |org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext |Root WebApplicationContext: initialization completed in 2797 ms
2020-12-02 19:32:40 |INFO  |restartedMain |PropertySourcedRequestMappingHandlerMapping.java:69 |springfox.documentation.spring.web.PropertySourcedRequestMappingHandlerMapping |Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
2020-12-02 19:32:40 |INFO  |restartedMain |ExecutorConfigurationSupport.java:181 |org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor |Initializing ExecutorService 'applicationTaskExecutor'
2020-12-02 19:32:40 |INFO  |restartedMain |OptionalLiveReloadServer.java:58 |org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer |LiveReload server is running on port 35729
2020-12-02 19:32:41 |INFO  |restartedMain |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Starting ProtocolHandler ["http-nio-80"]
2020-12-02 19:32:41 |INFO  |restartedMain |TomcatWebServer.java:220 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat started on port(s): 80 (http) with context path ''
2020-12-02 19:32:41 |INFO  |restartedMain |DocumentationPluginsBootstrapper.java:160 |springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper |Context refreshed
2020-12-02 19:32:41 |INFO  |restartedMain |DocumentationPluginsBootstrapper.java:163 |springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper |Found 1 custom documentation plugin(s)
2020-12-02 19:32:41 |INFO  |restartedMain |ApiListingReferenceScanner.java:41 |springfox.documentation.spring.web.scanners.ApiListingReferenceScanner |Scanning for api listing references
2020-12-02 19:32:41 |INFO  |restartedMain |StartupInfoLogger.java:61 |com.woniu.springboot.portals.SpringbootK15PortalsApplication |Started SpringbootK15PortalsApplication in 9.145 seconds (JVM running for 17.721)
2020-12-02 19:33:24 |INFO  |http-nio-80-exec-1 |DirectJDKLog.java:173 |org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] |Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-12-02 19:33:24 |INFO  |http-nio-80-exec-1 |FrameworkServlet.java:525 |org.springframework.web.servlet.DispatcherServlet |Initializing Servlet 'dispatcherServlet'
2020-12-02 19:33:24 |INFO  |http-nio-80-exec-1 |FrameworkServlet.java:547 |org.springframework.web.servlet.DispatcherServlet |Completed initialization in 0 ms
2020-12-02 19:33:24 |INFO  |http-nio-80-exec-1 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
2020-12-02 19:33:24 |INFO  |http-nio-80-exec-1 |JwtInterceptor.java:27 |com.woniu.springboot.portals.interceptor.JwtInterceptor |token:null
2020-12-02 19:33:24 |INFO  |http-nio-80-exec-1 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
2020-12-02 19:33:24 |INFO  |http-nio-80-exec-1 |JwtInterceptor.java:27 |com.woniu.springboot.portals.interceptor.JwtInterceptor |token:null
2020-12-02 19:34:08 |INFO  |http-nio-80-exec-2 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
2020-12-02 19:34:08 |INFO  |http-nio-80-exec-2 |JwtInterceptor.java:27 |com.woniu.springboot.portals.interceptor.JwtInterceptor |token:null
2020-12-02 19:34:09 |INFO  |http-nio-80-exec-3 |DruidDataSource.java:983 |com.alibaba.druid.pool.DruidDataSource |{dataSource-1} inited
2020-12-02 19:45:38 |INFO  |http-nio-80-exec-4 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
2020-12-02 19:45:38 |INFO  |http-nio-80-exec-4 |JwtInterceptor.java:27 |com.woniu.springboot.portals.interceptor.JwtInterceptor |token:null
2020-12-02 19:49:27 |INFO  |http-nio-80-exec-1 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
2020-12-02 19:49:27 |INFO  |http-nio-80-exec-1 |JwtInterceptor.java:27 |com.woniu.springboot.portals.interceptor.JwtInterceptor |token:null
2020-12-02 19:50:10 |INFO  |http-nio-80-exec-3 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
2020-12-02 19:50:10 |INFO  |http-nio-80-exec-3 |JwtInterceptor.java:27 |com.woniu.springboot.portals.interceptor.JwtInterceptor |token:null
2020-12-02 19:51:09 |INFO  |http-nio-80-exec-7 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
2020-12-02 19:51:09 |INFO  |http-nio-80-exec-7 |JwtInterceptor.java:27 |com.woniu.springboot.portals.interceptor.JwtInterceptor |token:null
2020-12-02 19:51:51 |INFO  |http-nio-80-exec-8 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
2020-12-02 19:51:51 |INFO  |http-nio-80-exec-8 |JwtInterceptor.java:27 |com.woniu.springboot.portals.interceptor.JwtInterceptor |token:null
2020-12-02 19:51:57 |INFO  |http-nio-80-exec-10 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
2020-12-02 19:51:57 |INFO  |http-nio-80-exec-10 |JwtInterceptor.java:27 |com.woniu.springboot.portals.interceptor.JwtInterceptor |token:null
2020-12-02 19:52:08 |INFO  |http-nio-80-exec-4 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
2020-12-02 19:52:08 |INFO  |http-nio-80-exec-4 |JwtInterceptor.java:27 |com.woniu.springboot.portals.interceptor.JwtInterceptor |token:null
2020-12-02 19:52:42 |INFO  |http-nio-80-exec-8 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
2020-12-02 19:52:42 |INFO  |http-nio-80-exec-8 |JwtInterceptor.java:27 |com.woniu.springboot.portals.interceptor.JwtInterceptor |token:null
2020-12-02 19:52:46 |INFO  |http-nio-80-exec-5 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
2020-12-02 19:52:46 |INFO  |http-nio-80-exec-5 |JwtInterceptor.java:27 |com.woniu.springboot.portals.interceptor.JwtInterceptor |token:null
2020-12-02 19:52:49 |INFO  |http-nio-80-exec-1 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
2020-12-02 19:52:49 |INFO  |http-nio-80-exec-1 |JwtInterceptor.java:27 |com.woniu.springboot.portals.interceptor.JwtInterceptor |token:null
2020-12-02 19:52:51 |INFO  |http-nio-80-exec-8 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
2020-12-02 19:52:51 |INFO  |http-nio-80-exec-8 |JwtInterceptor.java:27 |com.woniu.springboot.portals.interceptor.JwtInterceptor |token:null
2020-12-02 19:52:58 |INFO  |http-nio-80-exec-9 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
2020-12-02 19:52:58 |INFO  |http-nio-80-exec-9 |JwtInterceptor.java:27 |com.woniu.springboot.portals.interceptor.JwtInterceptor |token:null
2020-12-02 19:53:00 |INFO  |http-nio-80-exec-5 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
2020-12-02 19:53:00 |INFO  |http-nio-80-exec-5 |JwtInterceptor.java:27 |com.woniu.springboot.portals.interceptor.JwtInterceptor |token:null
2020-12-02 19:53:01 |INFO  |http-nio-80-exec-10 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
2020-12-02 19:53:01 |INFO  |http-nio-80-exec-10 |JwtInterceptor.java:27 |com.woniu.springboot.portals.interceptor.JwtInterceptor |token:null
2020-12-02 19:53:03 |INFO  |http-nio-80-exec-2 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
2020-12-02 19:53:03 |INFO  |http-nio-80-exec-2 |JwtInterceptor.java:27 |com.woniu.springboot.portals.interceptor.JwtInterceptor |token:null
2020-12-02 19:53:09 |INFO  |http-nio-80-exec-1 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
2020-12-02 19:53:09 |INFO  |http-nio-80-exec-1 |JwtInterceptor.java:27 |com.woniu.springboot.portals.interceptor.JwtInterceptor |token:null
2020-12-02 20:21:45 |INFO  |restartedMain |StartupInfoLogger.java:55 |com.woniu.springboot.portals.SpringbootK15PortalsApplication |Starting SpringbootK15PortalsApplication using Java 1.8.0_45 on DESKTOP-MPPORRH with PID 9176 (D:\ideaprojects\springboot_k15\springboot_k15_portals\target\classes started by xiakai in D:\ideaprojects\springboot_k15)
2020-12-02 20:21:45 |INFO  |restartedMain |SpringApplication.java:664 |com.woniu.springboot.portals.SpringbootK15PortalsApplication |The following profiles are active: dev
2020-12-02 20:21:45 |INFO  |restartedMain |DeferredLog.java:255 |org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor |Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2020-12-02 20:21:45 |INFO  |restartedMain |DeferredLog.java:255 |org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor |For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2020-12-02 20:21:48 |INFO  |restartedMain |TomcatWebServer.java:108 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat initialized with port(s): 80 (http)
2020-12-02 20:21:48 |INFO  |restartedMain |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Initializing ProtocolHandler ["http-nio-80"]
2020-12-02 20:21:48 |INFO  |restartedMain |DirectJDKLog.java:173 |org.apache.catalina.core.StandardService |Starting service [Tomcat]
2020-12-02 20:21:48 |INFO  |restartedMain |DirectJDKLog.java:173 |org.apache.catalina.core.StandardEngine |Starting Servlet engine: [Apache Tomcat/9.0.39]
2020-12-02 20:21:48 |INFO  |restartedMain |DirectJDKLog.java:173 |org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] |Initializing Spring embedded WebApplicationContext
2020-12-02 20:21:48 |INFO  |restartedMain |ServletWebServerApplicationContext.java:289 |org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext |Root WebApplicationContext: initialization completed in 2252 ms
2020-12-02 20:21:49 |INFO  |restartedMain |PropertySourcedRequestMappingHandlerMapping.java:69 |springfox.documentation.spring.web.PropertySourcedRequestMappingHandlerMapping |Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
2020-12-02 20:21:49 |INFO  |restartedMain |ExecutorConfigurationSupport.java:181 |org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor |Initializing ExecutorService 'applicationTaskExecutor'
2020-12-02 20:21:49 |INFO  |restartedMain |OptionalLiveReloadServer.java:58 |org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer |LiveReload server is running on port 35729
2020-12-02 20:21:49 |INFO  |restartedMain |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Starting ProtocolHandler ["http-nio-80"]
2020-12-02 20:21:49 |INFO  |restartedMain |TomcatWebServer.java:220 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat started on port(s): 80 (http) with context path ''
2020-12-02 20:21:49 |INFO  |restartedMain |DocumentationPluginsBootstrapper.java:160 |springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper |Context refreshed
2020-12-02 20:21:49 |INFO  |restartedMain |DocumentationPluginsBootstrapper.java:163 |springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper |Found 1 custom documentation plugin(s)
2020-12-02 20:21:49 |INFO  |restartedMain |ApiListingReferenceScanner.java:41 |springfox.documentation.spring.web.scanners.ApiListingReferenceScanner |Scanning for api listing references
2020-12-02 20:21:50 |INFO  |restartedMain |StartupInfoLogger.java:61 |com.woniu.springboot.portals.SpringbootK15PortalsApplication |Started SpringbootK15PortalsApplication in 5.309 seconds (JVM running for 6.697)
2020-12-02 20:24:41 |INFO  |http-nio-80-exec-3 |DirectJDKLog.java:173 |org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] |Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-12-02 20:24:41 |INFO  |http-nio-80-exec-3 |FrameworkServlet.java:525 |org.springframework.web.servlet.DispatcherServlet |Initializing Servlet 'dispatcherServlet'
2020-12-02 20:24:41 |INFO  |http-nio-80-exec-3 |FrameworkServlet.java:547 |org.springframework.web.servlet.DispatcherServlet |Completed initialization in 4 ms
2020-12-02 20:24:41 |INFO  |http-nio-80-exec-1 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
2020-12-02 20:24:41 |INFO  |http-nio-80-exec-1 |JwtInterceptor.java:27 |com.woniu.springboot.portals.interceptor.JwtInterceptor |token:null
2020-12-02 20:24:42 |INFO  |http-nio-80-exec-3 |DruidDataSource.java:983 |com.alibaba.druid.pool.DruidDataSource |{dataSource-1} inited
2020-12-02 20:25:54 |INFO  |http-nio-80-exec-2 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
2020-12-02 20:25:54 |INFO  |http-nio-80-exec-2 |JwtInterceptor.java:27 |com.woniu.springboot.portals.interceptor.JwtInterceptor |token:null
2020-12-02 20:28:46 |INFO  |http-nio-80-exec-8 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
2020-12-02 20:28:46 |INFO  |http-nio-80-exec-8 |JwtInterceptor.java:27 |com.woniu.springboot.portals.interceptor.JwtInterceptor |token:null
2020-12-02 20:40:07 |INFO  |http-nio-80-exec-5 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
2020-12-02 20:40:07 |INFO  |http-nio-80-exec-5 |JwtInterceptor.java:27 |com.woniu.springboot.portals.interceptor.JwtInterceptor |token:null
2020-12-02 20:41:43 |INFO  |http-nio-80-exec-8 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
2020-12-02 20:41:43 |INFO  |http-nio-80-exec-8 |JwtInterceptor.java:27 |com.woniu.springboot.portals.interceptor.JwtInterceptor |token:null
2020-12-02 20:46:46 |INFO  |http-nio-80-exec-9 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
2020-12-02 20:46:46 |INFO  |http-nio-80-exec-9 |JwtInterceptor.java:27 |com.woniu.springboot.portals.interceptor.JwtInterceptor |token:null
2020-12-02 20:57:31 |INFO  |http-nio-80-exec-5 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
2020-12-02 20:57:31 |INFO  |http-nio-80-exec-5 |JwtInterceptor.java:27 |com.woniu.springboot.portals.interceptor.JwtInterceptor |token:null
2020-12-02 20:57:46 |INFO  |http-nio-80-exec-4 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
2020-12-02 20:57:46 |INFO  |http-nio-80-exec-4 |JwtInterceptor.java:27 |com.woniu.springboot.portals.interceptor.JwtInterceptor |token:null
2020-12-02 21:01:41 |INFO  |http-nio-80-exec-10 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
2020-12-02 21:01:41 |INFO  |http-nio-80-exec-10 |JwtInterceptor.java:27 |com.woniu.springboot.portals.interceptor.JwtInterceptor |token:null
2020-12-02 21:01:47 |INFO  |http-nio-80-exec-3 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
2020-12-02 21:01:47 |INFO  |http-nio-80-exec-3 |JwtInterceptor.java:27 |com.woniu.springboot.portals.interceptor.JwtInterceptor |token:null
2020-12-02 21:01:58 |INFO  |http-nio-80-exec-8 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
2020-12-02 21:01:58 |INFO  |http-nio-80-exec-8 |JwtInterceptor.java:27 |com.woniu.springboot.portals.interceptor.JwtInterceptor |token:null
2020-12-02 21:02:49 |INFO  |http-nio-80-exec-2 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
2020-12-02 21:02:49 |INFO  |http-nio-80-exec-2 |JwtInterceptor.java:27 |com.woniu.springboot.portals.interceptor.JwtInterceptor |token:null
2020-12-02 21:04:56 |INFO  |http-nio-80-exec-5 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
2020-12-02 21:04:56 |INFO  |http-nio-80-exec-5 |JwtInterceptor.java:27 |com.woniu.springboot.portals.interceptor.JwtInterceptor |token:null
2020-12-02 21:04:59 |INFO  |http-nio-80-exec-5 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
2020-12-02 21:04:59 |INFO  |http-nio-80-exec-5 |JwtInterceptor.java:27 |com.woniu.springboot.portals.interceptor.JwtInterceptor |token:null
2020-12-02 21:05:05 |INFO  |http-nio-80-exec-5 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
2020-12-02 21:05:05 |INFO  |http-nio-80-exec-5 |JwtInterceptor.java:27 |com.woniu.springboot.portals.interceptor.JwtInterceptor |token:null
2020-12-02 21:06:01 |INFO  |http-nio-80-exec-6 |JwtInterceptor.java:20 |com.woniu.springboot.portals.interceptor.JwtInterceptor |******preHandle******
